incident_number,date_time_of_call,animal_type,animal_type_int,latitude,longitude
NA,2016-06-25T14:22:00Z,bird,1,51.40358758,-0.010953264
NA,2016-06-25T19:59:00Z,dog,4,51.45060113,-0.349809522
NA,2016-06-26T16:05:00Z,cat,2,51.64244933,-0.047692521
NA,2016-06-27T15:52:00Z,bird,1,51.60151122,-0.108914316
NA,2016-06-28T12:00:00Z,dog,4,51.58992292,-0.12985145
NA,2016-06-28T16:53:00Z,dog,4,51.48032283,-0.216587754
NA,2016-06-30T09:45:00Z,dog,4,51.61739198,-0.485194113
NA,2016-06-30T19:30:00Z,fox,5,51.46149545,-0.195051009
NA,2016-07-01T08:33:00Z,fox,5,51.46619573,-0.265800961
NA,2016-07-01T09:20:00Z,cat,2,51.51374738,-0.24755141
NA,2016-07-01T16:52:00Z,fox,5,51.47822515,-0.061741472
NA,2016-07-02T14:34:00Z,deer,3,51.61071138,0.240967783
NA,2016-07-03T15:28:00Z,bird,1,51.52076315,-0.058075429
NA,2016-07-03T21:19:00Z,deer,3,51.67367007,-0.047073183
NA,2016-07-07T08:50:00Z,cat,2,51.38128425,-0.200578775
NA,2016-07-07T11:21:00Z,dog,4,51.36678981,-0.164168746
NA,2016-07-08T00:50:00Z,dog,4,51.57506821,0.202239344
NA,2016-07-09T21:13:00Z,cat,2,51.4778328,-0.011483749
NA,2016-07-10T02:01:00Z,cat,2,51.46622586,-0.115606483
NA,2016-07-10T07:45:00Z,cat,2,51.42517603,-0.099055996
NA,2016-07-11T09:51:00Z,dog,4,51.50768945,0.144142626
NA,2016-07-11T12:53:00Z,cat,2,51.50620921,0.120194682
NA,2016-07-11T14:24:00Z,bird,1,51.50211086,0.095047436
NA,2016-07-13T08:51:00Z,cat,2,51.50612609,-0.248449179
NA,2016-07-13T12:01:00Z,fox,5,51.39571811,-0.172728318
NA,2016-07-14T08:14:00Z,bird,1,51.41516789,-0.222330844
NA,2016-07-15T11:39:00Z,bird,1,51.50802504,-0.22402256
NA,2016-07-15T14:57:00Z,cat,2,51.54324136,-0.006915662
NA,2016-07-16T23:05:00Z,dog,4,51.61270831,-0.301948966
NA,2016-07-17T18:44:00Z,dog,4,51.50811889,-0.223687466
NA,2016-07-18T09:49:00Z,cat,2,51.4332783,-0.129205565
NA,2016-07-18T15:49:00Z,cat,2,51.36606717,-0.194638648
NA,2016-07-18T20:30:00Z,cat,2,51.45548654,-0.103223721
NA,2016-07-18T20:56:00Z,bird,1,51.39565307,-0.29427311
NA,2016-07-19T12:44:00Z,bird,1,51.51105261,-0.089358602
NA,2016-07-20T19:12:00Z,cat,2,51.45704733,-0.33256288
NA,2016-07-21T07:46:00Z,bird,1,51.50121122,0.055439372
NA,2016-07-22T08:09:00Z,fox,5,51.56418406,0.058220086
NA,2016-07-22T18:34:00Z,bird,1,51.61097304,-0.387371391
NA,2016-07-25T21:00:00Z,bird,1,51.40150016,-0.268033577
NA,2016-07-28T10:31:00Z,cat,2,51.61015971,-0.283774651
NA,2016-07-28T16:51:00Z,cat,2,51.54922092,0.133674408
NA,2016-07-29T20:23:00Z,dog,4,51.51317151,0.197337951
NA,2016-07-29T22:26:00Z,cat,2,51.49563655,-0.32262681
NA,2016-08-01T06:45:00Z,deer,3,51.64686056,-0.080690327
NA,2016-08-01T14:54:00Z,cat,2,51.56607219,-0.049119019
NA,2016-08-01T15:04:00Z,cat,2,51.41915141,0.1259846
NA,2016-08-03T13:09:00Z,cat,2,51.56197864,-0.100469048
NA,2016-08-04T10:50:00Z,dog,4,51.55601872,-0.158694281
NA,2016-08-05T17:28:00Z,cat,2,51.62642105,-0.240221504
NA,2016-08-05T18:08:00Z,bird,1,51.57099615,0.132485524
NA,2016-08-05T20:18:00Z,bird,1,51.56255473,0.091359877
NA,2016-08-09T16:19:00Z,dog,4,51.404817,0.105046202
NA,2016-08-09T20:55:00Z,cat,2,51.38808208,0.106520419
NA,2016-08-10T12:13:00Z,cat,2,51.44324763,-0.108810508
NA,2016-08-12T20:11:00Z,cat,2,51.60012267,-0.070057304
NA,2016-08-13T08:48:00Z,Other,9,51.64008327,-0.024569114
NA,2016-08-15T00:45:00Z,cat,2,51.52891332,-0.386438281
NA,2016-08-15T09:08:00Z,fox,5,51.55358497,0.168875005
NA,2016-08-16T12:22:00Z,unknown - domestic animal or pet,7,51.60013946,-0.069984394
NA,2016-08-17T16:32:00Z,bird,1,51.4961776,-0.091508092
NA,2016-08-20T15:13:00Z,dog,4,51.52895893,-0.361826776
NA,2016-08-22T08:19:00Z,cat,2,51.47833119,-0.189893596
NA,2016-08-26T03:25:00Z,deer,3,51.61427152,-0.176530747
NA,2016-08-30T18:00:00Z,cat,2,51.5680134,-0.109971988
NA,2016-08-30T23:01:00Z,cat,2,51.49091207,-0.203944668
NA,2016-08-31T17:08:00Z,bird,1,51.52093234,-0.134971173
NA,2016-08-31T20:35:00Z,deer,3,51.57990887,-0.352778937
NA,2016-09-01T20:05:00Z,cat,2,51.58610903,-0.161087014
NA,2016-09-02T10:23:00Z,cat,2,51.39951458,-0.180340322
NA,2016-09-04T10:05:00Z,cat,2,51.47166247,-0.097542095
NA,2016-09-04T17:12:00Z,cat,2,51.42894447,-0.023533159
NA,2016-09-05T13:59:00Z,cat,2,51.53508522,0.011501621
NA,2016-09-06T09:17:00Z,Other,9,51.64265046,-0.032305624
NA,2016-09-07T19:21:00Z,dog,4,51.62509603,-0.061398245
NA,2016-09-08T08:46:00Z,cat,2,51.52032542,-0.428124845
NA,2016-09-08T19:28:00Z,cat,2,51.56100889,-0.052884794
NA,2016-09-11T15:50:00Z,cat,2,51.49813276,-0.085115871
NA,2016-09-12T08:45:00Z,cat,2,51.54980481,0.015251852
NA,2016-09-12T19:16:00Z,cat,2,51.35395993,-0.126823331
NA,2016-09-12T19:49:00Z,cat,2,51.44951917,0.057045436
NA,2016-09-13T20:13:00Z,Other,9,51.45263476,-0.134531555
NA,2016-09-14T10:07:00Z,dog,4,51.51679393,-0.021273477
NA,2016-09-15T20:11:00Z,cat,2,51.54988797,-0.230728646
NA,2016-09-16T09:33:00Z,horse,6,51.55410381,0.183570624
NA,2016-09-17T15:55:00Z,bird,1,51.59448345,-0.130501616
NA,2016-09-18T09:40:00Z,cat,2,51.52394962,-0.476520341
NA,2016-09-20T14:29:00Z,dog,4,51.42076016,-0.333610964
NA,2016-09-20T15:45:00Z,horse,6,51.64429762,-0.031323687
NA,2016-09-21T20:15:00Z,bird,1,51.59615165,-0.131920286
NA,2016-09-22T17:18:00Z,deer,3,51.44050173,-0.370936539
NA,2016-09-22T17:32:00Z,dog,4,51.46369382,-0.103027426
NA,2016-09-23T09:37:00Z,horse,6,51.46884401,-0.510046384
NA,2016-09-24T19:51:00Z,dog,4,51.48960355,-0.273109521
NA,2016-09-25T13:33:00Z,bird,1,51.62360424,-0.146597762
NA,2016-09-27T10:40:00Z,cat,2,51.58539404,-0.192612904
NA,2016-09-28T11:00:00Z,cat,2,51.56895488,0.167369338
NA,2016-09-30T20:18:00Z,bird,1,51.54502502,-0.477719813
NA,2016-09-30T23:05:00Z,cat,2,51.39491363,-0.080732458000000007
NA,2016-10-02T22:20:00Z,cat,2,51.41154804,-0.028626138
NA,2016-10-03T21:51:00Z,dog,4,51.36850866,-0.202530433
NA,2016-10-06T18:25:00Z,cat,2,51.4470364,-0.019701281
NA,2016-10-08T11:45:00Z,dog,4,51.44545474,-0.298058829
NA,2016-10-08T13:51:00Z,bird,1,51.5112348,-0.048017903
NA,2016-10-10T08:22:00Z,bird,1,51.55286121,-0.142074657
NA,2016-10-10T12:33:00Z,cat,2,51.40427014,0.01071494
NA,2016-10-10T14:07:00Z,dog,4,51.401799,-0.021109191
NA,2016-10-13T09:58:00Z,unknown - wild animal,8,51.48739104,-0.287813023
NA,2016-10-17T08:59:00Z,deer,3,51.31656333,0.045483018
NA,2016-10-17T13:28:00Z,fox,5,51.5124718,-0.031635947
NA,2016-10-19T12:52:00Z,bird,1,51.51779826,-0.440217745
NA,2016-10-20T14:32:00Z,bird,1,51.54697011,-0.375386603
NA,2016-10-21T12:48:00Z,dog,4,51.44405171,0.022406015
NA,2016-10-21T18:01:00Z,dog,4,51.56843083,-0.190645312
NA,2016-10-22T12:44:00Z,bird,1,51.40937105,-0.214273154
NA,2016-10-23T00:25:00Z,fox,5,51.64923573,-0.183627455
NA,2016-10-23T09:30:00Z,dog,4,51.40266798,-0.247990538
NA,2016-10-23T15:37:00Z,cat,2,51.56235666,-0.284392116
NA,2016-10-23T15:44:00Z,horse,6,51.36786894,-0.108168525
NA,2016-10-23T18:20:00Z,cat,2,51.56236607,-0.284420618
NA,2016-10-24T11:16:00Z,unknown - domestic animal or pet,7,51.47228814,-0.087911768
NA,2016-10-25T03:09:00Z,fox,5,51.60495481,-0.115587471
NA,2016-10-25T13:15:00Z,unknown - domestic animal or pet,7,51.41581117,-0.210239743
NA,2016-10-26T10:10:00Z,cat,2,51.52550042,0.175628763
NA,2016-10-26T12:45:00Z,dog,4,51.36357935,0.077685685
NA,2016-10-26T17:58:00Z,dog,4,51.44114575,-0.364237163
NA,2016-10-27T12:25:00Z,cat,2,51.48080116,0.110906796
NA,2016-10-28T19:42:00Z,bird,1,51.48646104,-0.31864259
NA,2016-10-29T15:05:00Z,bird,1,51.3848812,-0.174985268
NA,2016-10-30T09:38:00Z,fox,5,51.5571294,-0.125469337
NA,2016-10-31T15:36:00Z,dog,4,51.55054028,0.116931532
NA,2016-11-05T04:23:00Z,deer,3,51.6127454,0.218651008
NA,2016-11-07T07:11:00Z,bird,1,51.57339663,0.104614809
NA,2016-11-08T06:10:00Z,dog,4,51.56812841,-0.041368508
NA,2016-11-09T07:23:00Z,dog,4,51.41333233,-0.042800809
NA,2016-11-12T15:14:00Z,horse,6,51.42691821,-0.292893424
NA,2016-11-14T13:24:00Z,cat,2,51.48385926,-0.066918079
NA,2016-11-15T13:58:00Z,bird,1,51.51984338,-0.225940924
NA,2016-11-15T14:15:00Z,cat,2,51.29769841,-0.122786684
NA,2016-11-17T10:38:00Z,cat,2,51.54574471,-0.26522949
NA,2016-11-17T12:31:00Z,bird,1,51.56251597,-0.305883379
NA,2016-11-17T13:37:00Z,cat,2,51.51795747,0.031617955
NA,2016-11-19T12:17:00Z,cat,2,51.52589357,-0.314911989
NA,2016-11-20T14:27:00Z,bird,1,51.60766722,0.033251086
NA,2016-11-20T17:50:00Z,bird,1,51.54377643,-0.300348784
NA,2016-11-21T10:07:00Z,unknown - wild animal,8,51.53752228,-0.191741581
NA,2016-11-21T12:44:00Z,dog,4,51.56451022,-0.177873011
NA,2016-11-26T22:02:00Z,dog,4,51.46683331,-0.213010265
NA,2016-11-26T23:38:00Z,dog,4,51.48947878,-0.140821898
NA,2016-11-29T10:44:00Z,dog,4,51.44827867,-0.318015788
NA,2016-11-30T11:05:00Z,bird,1,51.64279062,-0.164127425
NA,2016-12-01T10:32:00Z,cat,2,51.40297431,0.010241131
NA,2016-12-01T15:38:00Z,cat,2,51.40293615,0.010368854
NA,2016-12-02T09:56:00Z,cat,2,51.40491232,0.011548288
NA,2016-12-02T10:40:00Z,dog,4,51.47737164,-0.183667164
NA,2016-12-03T08:37:00Z,dog,4,51.4648397,0.168982503
NA,2016-12-04T13:12:00Z,cat,2,51.54365837,0.026459982
NA,2016-12-07T10:39:00Z,cat,2,51.42050869,-0.04226422
NA,2016-12-07T13:52:00Z,dog,4,51.58084398,-0.212566916
NA,2016-12-07T19:23:00Z,dog,4,51.51596686,-0.038965698
NA,2016-12-08T19:19:00Z,bird,1,51.53998036,-0.297159191
NA,2016-12-11T01:51:00Z,deer,3,51.60745612,0.226783556
NA,2016-12-11T19:44:00Z,cat,2,51.52882729,-0.025610171
NA,2016-12-11T21:08:00Z,cat,2,51.43400749,0.115581676
NA,2016-12-13T13:09:00Z,bird,1,51.32569824,-0.128721179
NA,2016-12-16T11:04:00Z,cat,2,51.5512027,0.102104932
NA,2016-12-16T13:15:00Z,dog,4,51.52676585,-0.215738802
NA,2016-12-16T16:05:00Z,cat,2,51.42749026,0.102434296
NA,2016-12-17T16:24:00Z,cat,2,51.48684015,0.174132362
NA,2016-12-23T10:42:00Z,cat,2,51.56792493,-0.111736029
NA,2016-12-23T10:47:00Z,unknown - domestic animal or pet,7,51.49659409,-0.381817292
NA,2016-12-25T16:32:00Z,bird,1,51.43404911,-0.148870167
NA,2016-12-26T11:20:00Z,bird,1,51.41343703,-0.307661742
NA,2016-12-26T13:30:00Z,bird,1,51.63478732,0.019796097
NA,2016-12-27T11:28:00Z,deer,3,51.30071251,0.083468219
NA,2016-12-29T11:28:00Z,dog,4,51.57516898,-0.242893745
NA,2016-12-30T17:39:00Z,bird,1,51.49760008,0.085259282
NA,2017-01-01T02:21:00Z,dog,4,51.41009451,-0.0027907
NA,2017-01-01T12:24:00Z,bird,1,51.376818,-0.102123891
NA,2017-01-01T18:48:00Z,dog,4,51.48657493,-0.295376666
NA,2017-01-01T22:53:00Z,deer,3,51.61966181,-0.308955482
NA,2017-01-02T14:01:00Z,bird,1,51.48375273,-0.06918385
NA,2017-01-02T15:42:00Z,bird,1,51.48458378,-0.069955311
NA,2017-01-03T10:08:00Z,fox,5,51.44652523,0.06875502
NA,2017-01-05T12:12:00Z,dog,4,51.45986172,0.044669495
NA,2017-01-10T12:56:00Z,dog,4,51.336075,-0.073155049
NA,2017-01-12T01:41:00Z,cat,2,51.41389552,-0.362707783
NA,2017-01-15T09:38:00Z,dog,4,51.35023659,0.00738892
NA,2017-01-15T13:48:00Z,bird,1,51.50932428,0.003405978
NA,2017-01-17T12:15:00Z,cat,2,51.50484949,-0.269074792
NA,2017-01-18T16:31:00Z,fox,5,51.46656094,-0.012852418
NA,2017-01-23T09:43:00Z,dog,4,51.5354229,-0.057105168
NA,2017-01-25T14:58:00Z,dog,4,51.4164902,-0.151420367
NA,2017-01-26T10:57:00Z,dog,4,51.47318478,0.009020457
NA,2017-01-29T16:12:00Z,dog,4,51.63484198,0.019755173
NA,2017-01-30T15:44:00Z,bird,1,51.51739406,-0.142077537
NA,2017-02-01T06:06:00Z,horse,6,51.31540132,0.056882866
NA,2017-02-01T11:28:00Z,cat,2,51.40015948,-0.086967872
NA,2017-02-03T13:15:00Z,dog,4,51.50997182,-0.317690305
NA,2017-02-06T16:22:00Z,bird,1,51.51070902,-0.145837232
NA,2017-02-09T18:31:00Z,bird,1,51.36515478,-0.162553373
NA,2017-02-11T16:49:00Z,cat,2,51.54789722,-0.355435302
NA,2017-02-13T14:10:00Z,cat,2,51.53469398,0.052218009
NA,2017-02-17T18:59:00Z,dog,4,51.50103726,-0.22874653
NA,2017-02-19T07:13:00Z,dog,4,51.46932691,-0.076214559
NA,2017-02-19T13:48:00Z,cat,2,51.58786494,0.021308956
NA,2017-02-21T12:45:00Z,cat,2,51.47772738,-0.068084623
NA,2017-02-26T07:19:00Z,cat,2,51.482718,-0.138662778
NA,2017-03-01T17:03:00Z,bird,1,51.5509012,-0.179974524
NA,2017-03-04T15:29:00Z,dog,4,51.53515839,0.035382841
NA,2017-03-04T19:00:00Z,cat,2,51.63230515,-0.035831676
NA,2017-03-07T16:49:00Z,dog,4,51.53840368,0.148397035
NA,2017-03-07T18:31:00Z,bird,1,51.45675039,0.147740748
NA,2017-03-10T21:51:00Z,cat,2,51.5417611,0.18621058
NA,2017-03-11T11:25:00Z,dog,4,51.60617657,0.133484252
NA,2017-03-12T16:11:00Z,dog,4,51.47988829,0.202087677
NA,2017-03-13T13:28:00Z,dog,4,51.43649886,-0.257702753
NA,2017-03-13T20:26:00Z,cat,2,51.54736234,-0.109717065
NA,2017-03-14T15:47:00Z,bird,1,51.61404506,-0.176424269
NA,2017-03-15T13:28:00Z,cat,2,51.43444642,-0.392818458
NA,2017-03-16T15:13:00Z,cat,2,51.4144538,0.0036695
NA,2017-03-17T15:00:00Z,bird,1,51.54044793,-0.148118025
NA,2017-03-19T15:18:00Z,dog,4,51.43304946,-0.144795907
NA,2017-03-19T18:27:00Z,bird,1,51.39781919,-0.30908587
NA,2017-03-20T12:45:00Z,dog,4,51.53436057,-0.045124845
NA,2017-03-22T09:55:00Z,unknown - wild animal,8,51.47904833,-0.298494228
NA,2017-03-22T13:39:00Z,horse,6,51.41495826,0.107697977
NA,2017-03-23T10:18:00Z,dog,4,51.50894436,-0.4330557
NA,2017-03-23T17:52:00Z,dog,4,51.5788581,0.089365834
NA,2017-03-25T23:34:00Z,fox,5,51.4633357,0.132832936
NA,2017-03-26T13:55:00Z,cat,2,51.60355645,-0.089190115
NA,2017-03-27T14:23:00Z,bird,1,51.45536139,-0.070223696
NA,2017-03-27T15:45:00Z,cat,2,51.56071829,0.008650582
NA,2017-03-29T10:35:00Z,cat,2,51.49303806,-0.144681921
NA,2017-03-29T11:51:00Z,cat,2,51.56272894,-0.265059026
NA,2017-03-31T20:08:00Z,cat,2,51.55492624,0.072256712
NA,2017-04-01T16:44:00Z,dog,4,51.52039026,-0.446485773
NA,2017-04-02T23:22:00Z,fox,5,51.42002626,-0.149825045
NA,2017-04-03T12:37:00Z,bird,1,51.40060749,-0.019780463
NA,2017-04-04T08:52:00Z,cat,2,51.60488694,0.240334171
NA,2017-04-04T15:06:00Z,cat,2,51.60901865,-0.007806957
NA,2017-04-05T11:16:00Z,bird,1,51.54040541,-0.102131634
NA,2017-04-05T13:54:00Z,cat,2,51.604188,-0.113756342
NA,2017-04-05T20:33:00Z,cat,2,51.48678734,0.093019416
NA,2017-04-06T14:20:00Z,cat,2,51.59412752,0.030985975
NA,2017-04-07T11:51:00Z,cat,2,51.51189514,-0.289617958
NA,2017-04-07T19:20:00Z,dog,4,51.48777165,-0.231032556
NA,2017-04-08T22:43:00Z,dog,4,51.4886454,-0.010609613
NA,2017-04-10T12:55:00Z,bird,1,51.39461181,-0.257728052
NA,2017-04-13T00:06:00Z,horse,6,51.5253655,0.076407294
NA,2017-04-13T07:58:00Z,horse,6,51.31521776,0.046829442
NA,2017-04-14T13:23:00Z,cat,2,51.45069015,-0.241489599
NA,2017-04-15T22:23:00Z,dog,4,51.60367148,-0.297650869
NA,2017-04-18T18:07:00Z,horse,6,51.63142938,-0.317461895
NA,2017-04-21T11:58:00Z,fox,5,51.47417866,-0.194694631
NA,2017-04-21T14:58:00Z,cat,2,51.48580375,-0.203324401
NA,2017-04-21T18:10:00Z,cat,2,51.52922978,-0.031907613
NA,2017-04-22T19:49:00Z,bird,1,51.32571736,-0.128792167
NA,2017-04-23T09:55:00Z,cat,2,51.53902374,-0.223507538
NA,2017-04-23T15:16:00Z,cat,2,51.5459251,-0.070099935
NA,2017-04-25T11:07:00Z,cat,2,51.508499,-0.264714143
NA,2017-04-25T13:57:00Z,fox,5,51.53383306,-0.298643128
NA,2017-04-26T15:35:00Z,bird,1,51.60023107,-0.17689101
